구분,지역단위,지역명,작업명,키워드,URL,허브 노출 여부,랜딩 200 상태 여부,canonical 정상 여부,비고
"인천","구","영종구","옥상누수","영종구 옥상누수","https://www.rainguard.co.kr/?k=%EC%98%81%EC%A2%85%EA%B5%AC-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","미추홀구","옥상방수","미추홀구 옥상방수","https://www.rainguard.co.kr/?k=%EB%AF%B8%EC%B6%94%ED%99%80%EA%B5%AC-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","미추홀구","외벽방수","미추홀구 외벽방수","https://www.rainguard.co.kr/?k=%EB%AF%B8%EC%B6%94%ED%99%80%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","미추홀구","외벽누수","미추홀구 외벽누수","https://www.rainguard.co.kr/?k=%EB%AF%B8%EC%B6%94%ED%99%80%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","미추홀구","옥상누수","미추홀구 옥상누수","https://www.rainguard.co.kr/?k=%EB%AF%B8%EC%B6%94%ED%99%80%EA%B5%AC-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","연수구","옥상방수","연수구 옥상방수","https://www.rainguard.co.kr/?k=%EC%97%B0%EC%88%98%EA%B5%AC-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","연수구","외벽방수","연수구 외벽방수","https://www.rainguard.co.kr/?k=%EC%97%B0%EC%88%98%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","연수구","외벽누수","연수구 외벽누수","https://www.rainguard.co.kr/?k=%EC%97%B0%EC%88%98%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","연수구","옥상누수","연수구 옥상누수","https://www.rainguard.co.kr/?k=%EC%97%B0%EC%88%98%EA%B5%AC-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","남동구","옥상방수","남동구 옥상방수","https://www.rainguard.co.kr/?k=%EB%82%A8%EB%8F%99%EA%B5%AC-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","남동구","외벽방수","남동구 외벽방수","https://www.rainguard.co.kr/?k=%EB%82%A8%EB%8F%99%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","남동구","외벽누수","남동구 외벽누수","https://www.rainguard.co.kr/?k=%EB%82%A8%EB%8F%99%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","남동구","옥상누수","남동구 옥상누수","https://www.rainguard.co.kr/?k=%EB%82%A8%EB%8F%99%EA%B5%AC-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","부평구","옥상방수","부평구 옥상방수","https://www.rainguard.co.kr/?k=%EB%B6%80%ED%8F%89%EA%B5%AC-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","부평구","외벽방수","부평구 외벽방수","https://www.rainguard.co.kr/?k=%EB%B6%80%ED%8F%89%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","부평구","외벽누수","부평구 외벽누수","https://www.rainguard.co.kr/?k=%EB%B6%80%ED%8F%89%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","부평구","옥상누수","부평구 옥상누수","https://www.rainguard.co.kr/?k=%EB%B6%80%ED%8F%89%EA%B5%AC-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","계양구","옥상방수","계양구 옥상방수","https://www.rainguard.co.kr/?k=%EA%B3%84%EC%96%91%EA%B5%AC-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","계양구","외벽방수","계양구 외벽방수","https://www.rainguard.co.kr/?k=%EA%B3%84%EC%96%91%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","계양구","외벽누수","계양구 외벽누수","https://www.rainguard.co.kr/?k=%EA%B3%84%EC%96%91%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","계양구","옥상누수","계양구 옥상누수","https://www.rainguard.co.kr/?k=%EA%B3%84%EC%96%91%EA%B5%AC-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","서해구","옥상방수","서해구 옥상방수","https://www.rainguard.co.kr/?k=%EC%84%9C%ED%95%B4%EA%B5%AC-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","서해구","외벽방수","서해구 외벽방수","https://www.rainguard.co.kr/?k=%EC%84%9C%ED%95%B4%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","서해구","외벽누수","서해구 외벽누수","https://www.rainguard.co.kr/?k=%EC%84%9C%ED%95%B4%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","서해구","옥상누수","서해구 옥상누수","https://www.rainguard.co.kr/?k=%EC%84%9C%ED%95%B4%EA%B5%AC-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","검단구","옥상방수","검단구 옥상방수","https://www.rainguard.co.kr/?k=%EA%B2%80%EB%8B%A8%EA%B5%AC-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","검단구","외벽방수","검단구 외벽방수","https://www.rainguard.co.kr/?k=%EA%B2%80%EB%8B%A8%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","구","검단구","외벽누수","검단구 외벽누수","https://www.rainguard.co.kr/?k=%EA%B2%80%EB%8B%A8%EA%B5%AC-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","구","검단구","옥상누수","검단구 옥상누수","https://www.rainguard.co.kr/?k=%EA%B2%80%EB%8B%A8%EA%B5%AC-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","주안동","옥상방수","주안동 옥상방수","https://www.rainguard.co.kr/?k=%EC%A3%BC%EC%95%88%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","주안동","외벽방수","주안동 외벽방수","https://www.rainguard.co.kr/?k=%EC%A3%BC%EC%95%88%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","주안동","외벽누수","주안동 외벽누수","https://www.rainguard.co.kr/?k=%EC%A3%BC%EC%95%88%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","주안동","옥상누수","주안동 옥상누수","https://www.rainguard.co.kr/?k=%EC%A3%BC%EC%95%88%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","용현동","옥상방수","용현동 옥상방수","https://www.rainguard.co.kr/?k=%EC%9A%A9%ED%98%84%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","용현동","외벽방수","용현동 외벽방수","https://www.rainguard.co.kr/?k=%EC%9A%A9%ED%98%84%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","용현동","외벽누수","용현동 외벽누수","https://www.rainguard.co.kr/?k=%EC%9A%A9%ED%98%84%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","용현동","옥상누수","용현동 옥상누수","https://www.rainguard.co.kr/?k=%EC%9A%A9%ED%98%84%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","숭의동","옥상방수","숭의동 옥상방수","https://www.rainguard.co.kr/?k=%EC%88%AD%EC%9D%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","숭의동","외벽방수","숭의동 외벽방수","https://www.rainguard.co.kr/?k=%EC%88%AD%EC%9D%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","숭의동","외벽누수","숭의동 외벽누수","https://www.rainguard.co.kr/?k=%EC%88%AD%EC%9D%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","숭의동","옥상누수","숭의동 옥상누수","https://www.rainguard.co.kr/?k=%EC%88%AD%EC%9D%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","학익동","옥상방수","학익동 옥상방수","https://www.rainguard.co.kr/?k=%ED%95%99%EC%9D%B5%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","학익동","외벽방수","학익동 외벽방수","https://www.rainguard.co.kr/?k=%ED%95%99%EC%9D%B5%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","학익동","외벽누수","학익동 외벽누수","https://www.rainguard.co.kr/?k=%ED%95%99%EC%9D%B5%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","학익동","옥상누수","학익동 옥상누수","https://www.rainguard.co.kr/?k=%ED%95%99%EC%9D%B5%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","송도동","옥상방수","송도동 옥상방수","https://www.rainguard.co.kr/?k=%EC%86%A1%EB%8F%84%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","송도동","외벽방수","송도동 외벽방수","https://www.rainguard.co.kr/?k=%EC%86%A1%EB%8F%84%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","송도동","외벽누수","송도동 외벽누수","https://www.rainguard.co.kr/?k=%EC%86%A1%EB%8F%84%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","송도동","옥상누수","송도동 옥상누수","https://www.rainguard.co.kr/?k=%EC%86%A1%EB%8F%84%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","연수동","옥상방수","연수동 옥상방수","https://www.rainguard.co.kr/?k=%EC%97%B0%EC%88%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","연수동","외벽방수","연수동 외벽방수","https://www.rainguard.co.kr/?k=%EC%97%B0%EC%88%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","연수동","외벽누수","연수동 외벽누수","https://www.rainguard.co.kr/?k=%EC%97%B0%EC%88%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","연수동","옥상누수","연수동 옥상누수","https://www.rainguard.co.kr/?k=%EC%97%B0%EC%88%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","청학동","옥상방수","청학동 옥상방수","https://www.rainguard.co.kr/?k=%EC%B2%AD%ED%95%99%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","청학동","외벽방수","청학동 외벽방수","https://www.rainguard.co.kr/?k=%EC%B2%AD%ED%95%99%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","청학동","외벽누수","청학동 외벽누수","https://www.rainguard.co.kr/?k=%EC%B2%AD%ED%95%99%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","청학동","옥상누수","청학동 옥상누수","https://www.rainguard.co.kr/?k=%EC%B2%AD%ED%95%99%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","동춘동","옥상방수","동춘동 옥상방수","https://www.rainguard.co.kr/?k=%EB%8F%99%EC%B6%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","동춘동","외벽방수","동춘동 외벽방수","https://www.rainguard.co.kr/?k=%EB%8F%99%EC%B6%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","동춘동","외벽누수","동춘동 외벽누수","https://www.rainguard.co.kr/?k=%EB%8F%99%EC%B6%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","동춘동","옥상누수","동춘동 옥상누수","https://www.rainguard.co.kr/?k=%EB%8F%99%EC%B6%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","옥련동","옥상방수","옥련동 옥상방수","https://www.rainguard.co.kr/?k=%EC%98%A5%EB%A0%A8%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","옥련동","외벽방수","옥련동 외벽방수","https://www.rainguard.co.kr/?k=%EC%98%A5%EB%A0%A8%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","옥련동","외벽누수","옥련동 외벽누수","https://www.rainguard.co.kr/?k=%EC%98%A5%EB%A0%A8%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","옥련동","옥상누수","옥련동 옥상누수","https://www.rainguard.co.kr/?k=%EC%98%A5%EB%A0%A8%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","선학동","옥상방수","선학동 옥상방수","https://www.rainguard.co.kr/?k=%EC%84%A0%ED%95%99%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","선학동","외벽방수","선학동 외벽방수","https://www.rainguard.co.kr/?k=%EC%84%A0%ED%95%99%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","선학동","외벽누수","선학동 외벽누수","https://www.rainguard.co.kr/?k=%EC%84%A0%ED%95%99%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","선학동","옥상누수","선학동 옥상누수","https://www.rainguard.co.kr/?k=%EC%84%A0%ED%95%99%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","부평동","옥상방수","부평동 옥상방수","https://www.rainguard.co.kr/?k=%EB%B6%80%ED%8F%89%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","부평동","외벽방수","부평동 외벽방수","https://www.rainguard.co.kr/?k=%EB%B6%80%ED%8F%89%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","부평동","외벽누수","부평동 외벽누수","https://www.rainguard.co.kr/?k=%EB%B6%80%ED%8F%89%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","부평동","옥상누수","부평동 옥상누수","https://www.rainguard.co.kr/?k=%EB%B6%80%ED%8F%89%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","산곡동","옥상방수","산곡동 옥상방수","https://www.rainguard.co.kr/?k=%EC%82%B0%EA%B3%A1%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","산곡동","외벽방수","산곡동 외벽방수","https://www.rainguard.co.kr/?k=%EC%82%B0%EA%B3%A1%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","산곡동","외벽누수","산곡동 외벽누수","https://www.rainguard.co.kr/?k=%EC%82%B0%EA%B3%A1%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","산곡동","옥상누수","산곡동 옥상누수","https://www.rainguard.co.kr/?k=%EC%82%B0%EA%B3%A1%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","청천동","옥상방수","청천동 옥상방수","https://www.rainguard.co.kr/?k=%EC%B2%AD%EC%B2%9C%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","청천동","외벽방수","청천동 외벽방수","https://www.rainguard.co.kr/?k=%EC%B2%AD%EC%B2%9C%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","청천동","외벽누수","청천동 외벽누수","https://www.rainguard.co.kr/?k=%EC%B2%AD%EC%B2%9C%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","청천동","옥상누수","청천동 옥상누수","https://www.rainguard.co.kr/?k=%EC%B2%AD%EC%B2%9C%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","삼산동","옥상방수","삼산동 옥상방수","https://www.rainguard.co.kr/?k=%EC%82%BC%EC%82%B0%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","삼산동","외벽방수","삼산동 외벽방수","https://www.rainguard.co.kr/?k=%EC%82%BC%EC%82%B0%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","삼산동","외벽누수","삼산동 외벽누수","https://www.rainguard.co.kr/?k=%EC%82%BC%EC%82%B0%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","삼산동","옥상누수","삼산동 옥상누수","https://www.rainguard.co.kr/?k=%EC%82%BC%EC%82%B0%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","부개동","옥상방수","부개동 옥상방수","https://www.rainguard.co.kr/?k=%EB%B6%80%EA%B0%9C%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","부개동","외벽방수","부개동 외벽방수","https://www.rainguard.co.kr/?k=%EB%B6%80%EA%B0%9C%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","부개동","외벽누수","부개동 외벽누수","https://www.rainguard.co.kr/?k=%EB%B6%80%EA%B0%9C%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","부개동","옥상누수","부개동 옥상누수","https://www.rainguard.co.kr/?k=%EB%B6%80%EA%B0%9C%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","일신동","옥상방수","일신동 옥상방수","https://www.rainguard.co.kr/?k=%EC%9D%BC%EC%8B%A0%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","일신동","외벽방수","일신동 외벽방수","https://www.rainguard.co.kr/?k=%EC%9D%BC%EC%8B%A0%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","일신동","외벽누수","일신동 외벽누수","https://www.rainguard.co.kr/?k=%EC%9D%BC%EC%8B%A0%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","일신동","옥상누수","일신동 옥상누수","https://www.rainguard.co.kr/?k=%EC%9D%BC%EC%8B%A0%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","십정동","옥상방수","십정동 옥상방수","https://www.rainguard.co.kr/?k=%EC%8B%AD%EC%A0%95%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","십정동","외벽방수","십정동 외벽방수","https://www.rainguard.co.kr/?k=%EC%8B%AD%EC%A0%95%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","십정동","외벽누수","십정동 외벽누수","https://www.rainguard.co.kr/?k=%EC%8B%AD%EC%A0%95%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","십정동","옥상누수","십정동 옥상누수","https://www.rainguard.co.kr/?k=%EC%8B%AD%EC%A0%95%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","구월동","옥상방수","구월동 옥상방수","https://www.rainguard.co.kr/?k=%EA%B5%AC%EC%9B%94%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","구월동","외벽방수","구월동 외벽방수","https://www.rainguard.co.kr/?k=%EA%B5%AC%EC%9B%94%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","구월동","외벽누수","구월동 외벽누수","https://www.rainguard.co.kr/?k=%EA%B5%AC%EC%9B%94%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","구월동","옥상누수","구월동 옥상누수","https://www.rainguard.co.kr/?k=%EA%B5%AC%EC%9B%94%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","간석동","옥상방수","간석동 옥상방수","https://www.rainguard.co.kr/?k=%EA%B0%84%EC%84%9D%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","간석동","외벽방수","간석동 외벽방수","https://www.rainguard.co.kr/?k=%EA%B0%84%EC%84%9D%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","간석동","외벽누수","간석동 외벽누수","https://www.rainguard.co.kr/?k=%EA%B0%84%EC%84%9D%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","간석동","옥상누수","간석동 옥상누수","https://www.rainguard.co.kr/?k=%EA%B0%84%EC%84%9D%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","만수동","옥상방수","만수동 옥상방수","https://www.rainguard.co.kr/?k=%EB%A7%8C%EC%88%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","만수동","외벽방수","만수동 외벽방수","https://www.rainguard.co.kr/?k=%EB%A7%8C%EC%88%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","만수동","외벽누수","만수동 외벽누수","https://www.rainguard.co.kr/?k=%EB%A7%8C%EC%88%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","만수동","옥상누수","만수동 옥상누수","https://www.rainguard.co.kr/?k=%EB%A7%8C%EC%88%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","장수동","옥상방수","장수동 옥상방수","https://www.rainguard.co.kr/?k=%EC%9E%A5%EC%88%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","장수동","외벽방수","장수동 외벽방수","https://www.rainguard.co.kr/?k=%EC%9E%A5%EC%88%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","장수동","외벽누수","장수동 외벽누수","https://www.rainguard.co.kr/?k=%EC%9E%A5%EC%88%98%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","장수동","옥상누수","장수동 옥상누수","https://www.rainguard.co.kr/?k=%EC%9E%A5%EC%88%98%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","서창동","옥상방수","서창동 옥상방수","https://www.rainguard.co.kr/?k=%EC%84%9C%EC%B0%BD%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","서창동","외벽방수","서창동 외벽방수","https://www.rainguard.co.kr/?k=%EC%84%9C%EC%B0%BD%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","서창동","외벽누수","서창동 외벽누수","https://www.rainguard.co.kr/?k=%EC%84%9C%EC%B0%BD%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","서창동","옥상누수","서창동 옥상누수","https://www.rainguard.co.kr/?k=%EC%84%9C%EC%B0%BD%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","남촌동","옥상방수","남촌동 옥상방수","https://www.rainguard.co.kr/?k=%EB%82%A8%EC%B4%8C%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","남촌동","외벽방수","남촌동 외벽방수","https://www.rainguard.co.kr/?k=%EB%82%A8%EC%B4%8C%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","남촌동","외벽누수","남촌동 외벽누수","https://www.rainguard.co.kr/?k=%EB%82%A8%EC%B4%8C%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","남촌동","옥상누수","남촌동 옥상누수","https://www.rainguard.co.kr/?k=%EB%82%A8%EC%B4%8C%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","효성동","옥상방수","효성동 옥상방수","https://www.rainguard.co.kr/?k=%ED%9A%A8%EC%84%B1%EB%8F%99-%EC%98%A5%EC%83%81%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","효성동","외벽방수","효성동 외벽방수","https://www.rainguard.co.kr/?k=%ED%9A%A8%EC%84%B1%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%B0%A9%EC%88%98","Y","200","정상",""
"인천","동","효성동","외벽누수","효성동 외벽누수","https://www.rainguard.co.kr/?k=%ED%9A%A8%EC%84%B1%EB%8F%99-%EC%99%B8%EB%B2%BD%EB%88%84%EC%88%98","Y","200","정상",""
"인천","동","효성동","옥상누수","효성동 옥상누수","https://www.rainguard.co.kr/?k=%ED%9A%A8%EC%84%B1%EB%8F%99-%EC%98%A5%EC%83%81%EB%88%84%EC%88%98","Y","200","정상",""
